trajID,t,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,dt
4,0.57,0.0480011,0.197398,1.88978,0.225009,0.876155,-0.509391,0.604314,1.99897,-1.31431,0.01
4,0.58,0.0502815,0.206259,1.88462,0.23106,0.896065,-0.522534,0.605801,1.98265,-1.31419,0.01
4,0.59,0.0526224,0.215318,1.87933,0.237125,0.915804,-0.535672,0.607028,1.96499,-1.31341,0.01
4,0.6,0.055024,0.224574,1.8739,0.2432,0.93536,-0.5488,0.608,1.946,-1.312,0.01
4,0.61,0.0574864,0.234025,1.86835,0.249284,0.95472,-0.56191,0.608718,1.92571,-1.30995,0.01
4,0.62,0.0600097,0.243668,1.86267,0.255374,0.97387,-0.574997,0.609186,1.90414,-1.30727,0.01
4,0.63,0.0625939,0.253502,1.85685,0.261467,0.992798,-0.588054,0.609406,1.88132,-1.30397,0.01
4,0.64,0.065239,0.263523,1.8509,0.267561,1.01149,-0.601074,0.609381,1.85725,-1.30006,0.01
4,0.65,0.0679451,0.273731,1.84483,0.273654,1.02994,-0.614053,0.609114,1.83197,-1.29555,0.01
4,0.66,0.0707121,0.284121,1.83862,0.279742,1.04813,-0.626983,0.608608,1.8055,-1.29043,0.01
4,0.67,0.0735399,0.294692,1.83229,0.285825,1.06605,-0.63986,0.607865,1.77786,-1.28473,0.01
4,0.68,0.0764286,0.305441,1.82583,0.291899,1.08368,-0.652676,0.606889,1.74907,-1.27844,0.01
4,0.69,0.0793779,0.316365,1.81924,0.297962,1.10102,-0.665426,0.605682,1.71916,-1.27158,0.01
4,0.7,0.0823878,0.327461,1.81252,0.304012,1.11806,-0.678106,0.604247,1.68813,-1.26415,0.01
4,0.71,0.0854581,0.338725,1.80567,0.310046,1.13478,-0.690708,0.602587,1.65602,-1.25616,0.01
4,0.72,0.0885886,0.350155,1.7987,0.316063,1.15118,-0.703227,0.600704,1.62285,-1.24762,0.01
4,0.73,0.0917792,0.361748,1.79161,0.322059,1.16724,-0.715658,0.598602,1.58864,-1.23853,0.01
4,0.74,0.0950297,0.373499,1.78439,0.328034,1.18295,-0.727996,0.596283,1.55341,-1.2289,0.01
4,0.75,0.0983398,0.385405,1.77705,0.333984,1.1983,-0.740234,0.59375,1.51719,-1.21875,0.01
4,0.76,0.101709,0.397464,1.76959,0.339908,1.21329,-0.752369,0.591006,1.47999,-1.20807,0.01
4,0.77,0.105138,0.40967,1.762,0.345804,1.2279,-0.764394,0.588054,1.44183,-1.19688,0.01
4,0.78,0.108625,0.42202,1.7543,0.351669,1.24212,-0.776305,0.584896,1.40274,-1.18518,0.01
4,0.79,0.112171,0.434511,1.74648,0.357501,1.25595,-0.788096,0.581536,1.36274,-1.17299,0.01
4,0.8,0.115775,0.447138,1.73854,0.363299,1.26937,-0.799763,0.577975,1.32186,-1.1603,0.01
4,0.81,0.119437,0.459897,1.73048,0.36906,1.28238,-0.8113,0.574218,1.2801,-1.14712,0.01
4,0.82,0.123156,0.472784,1.72231,0.374782,1.29497,-0.822704,0.570266,1.2375,-1.13347,0.01
4,0.83,0.126933,0.485795,1.71403,0.380465,1.30713,-0.833968,0.566124,1.19408,-1.11935,0.01
4,0.84,0.130765,0.498925,1.70563,0.386104,1.31885,-0.845089,0.561792,1.14986,-1.10477,0.01
4,0.85,0.134654,0.51217,1.69713,0.3917,1.33013,-0.856062,0.557275,1.10486,-1.08973,0.01
4,0.86,0.138599,0.525526,1.68851,0.397249,1.34095,-0.866882,0.552574,1.05909,-1.07425,0.01
4,0.87,0.142599,0.538988,1.67979,0.402751,1.3513,-0.877546,0.547694,1.0126,-1.05833,0.01
4,0.88,0.146654,0.552551,1.67096,0.408202,1.3612,-0.888048,0.542636,0.965383,-1.04197,0.01
4,0.89,0.150763,0.56621,1.66203,0.413603,1.37061,-0.898384,0.537404,0.917477,-1.02519,0.01
4,0.9,0.154926,0.579961,1.653,0.41895,1.37954,-0.90855,0.532,0.8689,-1.008,0.01
4,0.91,0.159142,0.593799,1.64386,0.424242,1.38799,-0.918542,0.526427,0.819673,-0.990397,0.01
4,0.92,0.163411,0.607719,1.63463,0.429478,1.39593,-0.928357,0.520688,0.769819,-0.972392,0.01
4,0.93,0.167731,0.621716,1.62529,0.434655,1.40338,-0.937989,0.514786,0.719358,-0.953994,0.01
4,0.94,0.172104,0.635785,1.61587,0.439773,1.41032,-0.947435,0.508723,0.668313,-0.935209,0.01
4,0.95,0.176527,0.649921,1.60635,0.444829,1.41674,-0.956692,0.502503,0.616705,-0.916046,0.01
4,0.96,0.181,0.664118,1.59673,0.449823,1.42265,-0.965755,0.496128,0.564557,-0.896512,0.01
4,0.97,0.185523,0.678372,1.58703,0.454751,1.42803,-0.974621,0.489601,0.511889,-0.876614,0.01
4,0.98,0.190095,0.692677,1.57724,0.459614,1.43289,-0.983286,0.482925,0.458724,-0.85636,0.01
4,0.99,0.194715,0.707028,1.56737,0.464409,1.43721,-0.991747,0.476102,0.405083,-0.835758,0.01
4,1,0.199383,0.72142,1.55741,0.469136,1.44099,-1,0.469136,0.350988,-0.814815,0.01
4,1.01,0.204097,0.735846,1.54737,0.473792,1.44423,-1.00804,0.462029,0.29646,-0.793538,0.01
4,1.02,0.208858,0.750302,1.53725,0.478376,1.44692,-1.01587,0.454784,0.241522,-0.771936,0.01
4,1.03,0.213665,0.764783,1.52705,0.482887,1.44905,-1.02348,0.447404,0.186196,-0.750015,0.01
4,1.04,0.218516,0.779282,1.51678,0.487324,1.45064,-1.03087,0.439892,0.130502,-0.727784,0.01
4,1.05,0.223411,0.793794,1.50643,0.491684,1.45166,-1.03803,0.43225,0.0744625,-0.70525,0.01
4,1.06,0.228349,0.808313,1.49602,0.495968,1.45213,-1.04497,0.424482,0.0180996,-0.68242,0.01
4,1.07,0.23333,0.822834,1.48554,0.500174,1.45202,-1.05168,0.416589,-0.0385653,-0.659302,0.01
4,1.08,0.238352,0.837352,1.47499,0.5043,1.45135,-1.05816,0.408576,-0.0955104,-0.635904,0.01
4,1.09,0.243416,0.851859,1.46437,0.508345,1.45011,-1.0644,0.400444,-0.152714,-0.612233,0.01
4,1.1,0.248519,0.866352,1.4537,0.512308,1.4483,-1.0704,0.392198,-0.210154,-0.588296,0.01
4,1.11,0.253662,0.880824,1.44297,0.516188,1.44591,-1.07616,0.383838,-0.26781,-0.564102,0.01
4,1.12,0.258843,0.895268,1.43218,0.519984,1.44294,-1.08168,0.375369,-0.325658,-0.539657,0.01
4,1.13,0.264061,0.90968,1.42133,0.523695,1.4394,-1.08696,0.366792,-0.383679,-0.51497,0.01
4,1.14,0.269316,0.924054,1.41044,0.52732,1.43527,-1.09198,0.358112,-0.441849,-0.490048,0.01
4,1.15,0.274607,0.938384,1.39949,0.530857,1.43056,-1.09676,0.34933,-0.500147,-0.464898,0.01
4,1.16,0.279933,0.952663,1.3885,0.534306,1.42526,-1.10128,0.34045,-0.558552,-0.439528,0.01
4,1.17,0.285293,0.966887,1.37747,0.537666,1.41939,-1.10555,0.331474,-0.617041,-0.413946,0.01
4,1.18,0.290686,0.981049,1.36639,0.540935,1.41292,-1.10956,0.322405,-0.675593,-0.388159,0.01
4,1.19,0.296111,0.995144,1.35528,0.544114,1.40587,-1.11331,0.313246,-0.734187,-0.362174,0.01
4,1.2,0.301568,1.00916,1.34413,0.5472,1.39824,-1.1168,0.304,-0.7928,-0.336,0.01
4,1.21,0.307055,1.02311,1.33294,0.550193,1.39002,-1.12003,0.294669,-0.851411,-0.309643,0.01
4,1.22,0.312572,1.03696,1.32173,0.553093,1.38121,-1.12299,0.285257,-0.909998,-0.283112,0.01
4,1.23,0.318117,1.05073,1.31048,0.555898,1.37182,-1.12569,0.275766,-0.968539,-0.256414,0.01
4,1.24,0.323689,1.0644,1.29922,0.558608,1.36184,-1.12812,0.266199,-1.02701,-0.229556,0.01
4,1.25,0.329288,1.07796,1.28792,0.561222,1.35128,-1.13028,0.256559,-1.0854,-0.202546,0.01
4,1.26,0.334913,1.09142,1.27661,0.563739,1.34013,-1.13217,0.246848,-1.14367,-0.175392,0.01
4,1.27,0.340563,1.10476,1.26528,0.566159,1.32841,-1.13379,0.23707,-1.20181,-0.148101,0.01
4,1.28,0.346236,1.11799,1.25394,0.56848,1.3161,-1.13513,0.227227,-1.2598,-0.12068,0.01
4,1.29,0.351932,1.13108,1.24258,0.570703,1.30321,-1.1362,0.217322,-1.31761,-0.093138,0.01
4,1.3,0.35765,1.14405,1.23121,0.572827,1.28975,-1.13699,0.207358,-1.37522,-0.0654815,0.01
4,1.31,0.363388,1.15688,1.21984,0.57485,1.27571,-1.13751,0.197338,-1.43262,-0.0377183,0.01
4,1.32,0.369147,1.16956,1.20846,0.576773,1.26109,-1.13775,0.187264,-1.48977,-0.009856,0.01
4,1.33,0.374923,1.1821,1.19709,0.578595,1.24591,-1.13771,0.17714,-1.54666,0.0180979,0.01
4,1.34,0.380718,1.19448,1.18571,0.580316,1.23016,-1.13739,0.166967,-1.60326,0.0461357,0.01
4,1.35,0.386529,1.2067,1.17434,0.581934,1.21385,-1.13678,0.15675,-1.65956,0.07425,0.01
4,1.36,0.392356,1.21875,1.16298,0.583451,1.19697,-1.1359,0.14649,-1.71553,0.102433,0.01
4,1.37,0.398198,1.23064,1.15162,0.584864,1.17954,-1.13474,0.136192,-1.77115,0.130678,0.01
4,1.38,0.404053,1.24234,1.14028,0.586174,1.16155,-1.13329,0.125856,-1.8264,0.158976,0.01
4,1.39,0.409921,1.25387,1.12896,0.587381,1.14301,-1.13156,0.115487,-1.88126,0.187321,0.01
4,1.4,0.415801,1.2652,1.11765,0.588484,1.12393,-1.12954,0.105086,-1.9357,0.215704,0.01
4,1.41,0.421691,1.27634,1.10637,0.589483,1.1043,-1.12724,0.094658,-1.9897,0.244118,0.01
4,1.42,0.42759,1.28729,1.09511,0.590377,1.08413,-1.12466,0.0842042,-2.04325,0.272556,0.01
4,1.43,0.433498,1.29802,1.08388,0.591167,1.06344,-1.12179,0.073728,-2.09631,0.30101,0.01
4,1.44,0.439413,1.30855,1.07267,0.591852,1.04221,-1.11864,0.063232,-2.14888,0.329472,0.01
4,1.45,0.445334,1.31887,1.0615,0.592431,1.02046,-1.1152,0.0527191,-2.20092,0.357935,0.01
4,1.46,0.451261,1.32896,1.05037,0.592906,0.998193,-1.11148,0.0421922,-2.25241,0.386392,0.01
4,1.47,0.457192,1.33883,1.03927,0.593275,0.975414,-1.10747,0.031654,-2.30334,0.414834,0.01
4,1.48,0.463126,1.34847,1.02822,0.593539,0.952128,-1.10318,0.0211074,-2.35368,0.443255,0.01
4,1.49,0.469063,1.35787,1.01721,0.593697,0.928343,-1.09861,0.0105551,-2.4034,0.471646,0.01
4,1.5,0.475,1.36703,1.00625,0.59375,0.904062,-1.09375,-1.11022E-15,-2.4525,0.5,0.01
4,1.51,0.480937,1.37595,0.995338,0.593697,0.879295,-1.08861,-0.0105551,-2.50094,0.52831,0.01
4,1.52,0.486874,1.38462,0.984479,0.593539,0.854046,-1.08318,-0.0211074,-2.54871,0.556568,0.01
4,1.53,0.492808,1.39303,0.973675,0.593275,0.828323,-1.07748,-0.031654,-2.59578,0.584766,0.01
4,1.54,0.498739,1.40118,0.96293,0.592906,0.802133,-1.07149,-0.0421922,-2.64213,0.612897,0.01
4,1.55,0.504666,1.40907,0.952246,0.592431,0.775483,-1.06522,-0.0527191,-2.68773,0.640954,0.01
4,1.56,0.510587,1.41669,0.941627,0.591852,0.748381,-1.05867,-0.063232,-2.73258,0.668928,0.01
4,1.57,0.516502,1.42404,0.931074,0.591167,0.720834,-1.05184,-0.073728,-2.77664,0.696813,0.01
4,1.58,0.52241,1.4311,0.920591,0.590377,0.692851,-1.04473,-0.0842042,-2.8199,0.7246,0.01
4,1.59,0.528309,1.43789,0.91018,0.589483,0.664439,-1.03735,-0.094658,-2.86232,0.752282,0.01
4,1.6,0.534199,1.44439,0.899845,0.588484,0.635607,-1.02969,-0.105086,-2.9039,0.779852,0.01
4,1.61,0.540079,1.4506,0.889587,0.587381,0.606364,-1.02175,-0.115487,-2.94461,0.807302,0.01
4,1.62,0.545947,1.45652,0.879411,0.586174,0.576718,-1.01354,-0.125856,-2.98442,0.834624,0.01
4,1.63,0.551802,1.46213,0.869317,0.584864,0.546678,-1.00506,-0.136192,-3.02332,0.861811,0.01
4,1.64,0.557644,1.46745,0.85931,0.583451,0.516254,-0.996308,-0.14649,-3.06128,0.888856,0.01
4,1.65,0.563471,1.47246,0.849392,0.581934,0.485456,-0.987284,-0.15675,-3.09829,0.91575,0.01
4,1.66,0.569282,1.47716,0.839565,0.580316,0.454292,-0.977993,-0.166967,-3.13431,0.942487,0.01
4,1.67,0.575077,1.48154,0.829833,0.578595,0.422773,-0.968435,-0.17714,-3.16933,0.969058,0.01
4,1.68,0.580853,1.48561,0.820198,0.576773,0.390909,-0.958612,-0.187264,-3.20333,0.995456,0.01
4,1.69,0.586612,1.48936,0.810662,0.57485,0.35871,-0.948527,-0.197338,-3.23629,1.02167,0.01
4,1.7,0.59235,1.49278,0.801228,0.572827,0.326186,-0.93818,-0.207358,-3.26818,1.0477,0.01
4,1.71,0.598068,1.49588,0.791899,0.570703,0.29335,-0.927573,-0.217322,-3.29898,1.07354,0.01
4,1.72,0.603764,1.49865,0.782677,0.56848,0.260211,-0.91671,-0.227227,-3.32866,1.09917,0.01
4,1.73,0.609437,1.50109,0.773566,0.566159,0.22678,-0.905591,-0.23707,-3.35722,1.12459,0.01
4,1.74,0.615087,1.50319,0.764566,0.563739,0.19307,-0.894218,-0.246848,-3.38462,1.14979,0.01
4,1.75,0.620712,1.50495,0.755682,0.561222,0.159092,-0.882595,-0.256559,-3.41085,1.17477,0.01
4,1.76,0.626311,1.50637,0.746915,0.558608,0.124857,-0.870724,-0.266199,-3.43588,1.19951,0.01
4,1.77,0.631883,1.50744,0.738268,0.555898,0.0903781,-0.858606,-0.275766,-3.4597,1.22401,0.01
4,1.78,0.637428,1.50817,0.729744,0.553093,0.0556672,-0.846244,-0.285257,-3.48227,1.24827,0.01
4,1.79,0.642945,1.50856,0.721344,0.550193,0.020737,-0.833642,-0.294669,-3.50358,1.27227,0.01
4,1.8,0.648432,1.50859,0.713072,0.5472,-0.0144,-0.8208,-0.304,-3.5236,1.296,0.01
4,1.81,0.653889,1.50827,0.704929,0.544114,-0.0497307,-0.807722,-0.313246,-3.54232,1.31946,0.01
4,1.82,0.659314,1.50759,0.696918,0.540935,-0.085242,-0.794412,-0.322405,-3.55971,1.34265,0.01
4,1.83,0.664707,1.50656,0.689042,0.537666,-0.12092,-0.78087,-0.331474,-3.57575,1.36555,0.01
4,1.84,0.670067,1.50517,0.681302,0.534306,-0.156752,-0.767102,-0.34045,-3.59042,1.38815,0.01
4,1.85,0.675393,1.50343,0.6737,0.530857,-0.192724,-0.753108,-0.34933,-3.6037,1.41045,0.01
4,1.86,0.680684,1.50132,0.66624,0.52732,-0.228822,-0.738894,-0.358112,-3.61557,1.43245,0.01
4,1.87,0.685939,1.49885,0.658923,0.523695,-0.265031,-0.724461,-0.366792,-3.626,1.45413,0.01
4,1.88,0.691157,1.49602,0.651752,0.519984,-0.301337,-0.709812,-0.375369,-3.63497,1.47548,0.01
4,1.89,0.696338,1.49282,0.644728,0.516188,-0.337725,-0.694952,-0.383838,-3.64246,1.4965,0.01
4,1.9,0.701481,1.48926,0.637853,0.512308,-0.374181,-0.679883,-0.392198,-3.64845,1.51719,0.01
4,1.91,0.706584,1.48534,0.631131,0.508345,-0.410689,-0.66461,-0.400444,-3.65291,1.53752,0.01
4,1.92,0.711648,1.48105,0.624562,0.5043,-0.447234,-0.649134,-0.408576,-3.65583,1.5575,0.01
4,1.93,0.71667,1.47639,0.618149,0.500174,-0.4838,-0.633461,-0.416589,-3.65719,1.57712,0.01
4,1.94,0.721651,1.47137,0.611893,0.495968,-0.520373,-0.617593,-0.424482,-3.65696,1.59638,0.01
4,1.95,0.726589,1.46599,0.605798,0.491684,-0.556934,-0.601534,-0.43225,-3.65511,1.61525,0.01
4,1.96,0.731484,1.46023,0.599863,0.487324,-0.593469,-0.585289,-0.439892,-3.65164,1.63374,0.01
4,1.97,0.736335,1.45412,0.594092,0.482887,-0.629961,-0.568861,-0.447404,-3.64651,1.65184,0.01
4,1.98,0.741142,1.44763,0.588487,0.478376,-0.666394,-0.552254,-0.454784,-3.63971,1.66954,0.01
4,1.99,0.745903,1.44079,0.583048,0.473792,-0.70275,-0.535472,-0.462029,-3.63121,1.68683,0.01
4,2,0.750617,1.43358,0.577778,0.469136,-0.739012,-0.518519,-0.469136,-3.62099,1.7037,0.01
4,2.01,0.755285,1.42601,0.572678,0.464409,-0.775164,-0.501399,-0.476102,-3.60903,1.72016,0.01
4,2.02,0.759905,1.41808,0.56775,0.459614,-0.811187,-0.484117,-0.482925,-3.59531,1.73618,0.01
4,2.03,0.764477,1.40979,0.562996,0.454751,-0.847064,-0.466677,-0.489601,-3.5798,1.75177,0.01
4,2.04,0.769,1.40114,0.558417,0.449823,-0.882777,-0.449083,-0.496128,-3.56249,1.76691,0.01
4,2.05,0.773473,1.39213,0.554015,0.444829,-0.918308,-0.43134,-0.502503,-3.54336,1.7816,0.01
4,2.06,0.777896,1.38277,0.549791,0.439773,-0.953638,-0.413452,-0.508723,-3.52237,1.79583,0.01
4,2.07,0.782269,1.37306,0.545747,0.434655,-0.988749,-0.395425,-0.514786,-3.49951,1.80959,0.01
4,2.08,0.786589,1.363,0.541883,0.429478,-1.02362,-0.377262,-0.520688,-3.47476,1.82288,0.01
4,2.09,0.790858,1.35259,0.538202,0.424242,-1.05824,-0.358969,-0.526427,-3.4481,1.83569,0.01
4,2.1,0.795074,1.34183,0.534704,0.41895,-1.09258,-0.34055,-0.532,-3.4195,1.848,0.01
4,2.11,0.799237,1.33074,0.531391,0.413603,-1.12662,-0.32201,-0.537404,-3.38894,1.85982,0.01
4,2.12,0.803346,1.3193,0.528264,0.408202,-1.16035,-0.303355,-0.542636,-3.35641,1.87113,0.01
4,2.13,0.807401,1.30753,0.525324,0.402751,-1.19374,-0.28459,-0.547694,-3.32187,1.88193,0.01
4,2.14,0.811401,1.29543,0.522573,0.397249,-1.22678,-0.265719,-0.552574,-3.28531,1.8922,0.01
4,2.15,0.815346,1.283,0.52001,0.3917,-1.25944,-0.246747,-0.557275,-3.24671,1.90195,0.01
4,2.16,0.819235,1.27024,0.517638,0.386104,-1.29171,-0.227681,-0.561792,-3.20604,1.91117,0.01
4,2.17,0.823067,1.25716,0.515457,0.380465,-1.32356,-0.208526,-0.566124,-3.16328,1.91984,0.01
4,2.18,0.826844,1.24377,0.513468,0.374782,-1.35497,-0.189286,-0.570266,-3.11841,1.92796,0.01
4,2.19,0.830563,1.23007,0.511672,0.36906,-1.38592,-0.169968,-0.574218,-3.07141,1.93552,0.01
4,2.2,0.834225,1.21605,0.510069,0.363299,-1.41639,-0.150578,-0.577975,-3.02226,1.94252,0.01
4,2.21,0.837829,1.20174,0.50866,0.357501,-1.44635,-0.13112,-0.581536,-2.97093,1.94894,0.01
4,2.22,0.841375,1.18713,0.507447,0.351669,-1.4758,-0.111601,-0.584896,-2.91741,1.95478,0.01
4,2.23,0.844862,1.17223,0.506428,0.345804,-1.5047,-0.0920263,-0.588054,-2.86166,1.96004,0.01
4,2.24,0.848291,1.15704,0.505606,0.339908,-1.53302,-0.0724021,-0.591006,-2.80368,1.9647,0.01
4,2.25,0.85166,1.14157,0.50498,0.333984,-1.56076,-0.0527344,-0.59375,-2.74344,1.96875,0.01
4,2.26,0.85497,1.12582,0.504552,0.328034,-1.58789,-0.0330291,-0.596283,-2.68091,1.97219,0.01
4,2.27,0.858221,1.10981,0.50432,0.322059,-1.61437,-0.0132926,-0.598602,-2.61608,1.97502,0.01
4,2.28,0.861411,1.09354,0.504286,0.316063,-1.6402,0.00646912,-0.600704,-2.54892,1.97722,0.01
4,2.29,0.864542,1.07701,0.504449,0.310046,-1.66534,0.0262496,-0.602587,-2.47941,1.97878,0.01
4,2.3,0.867612,1.06023,0.504811,0.304012,-1.68978,0.0460426,-0.604247,-2.40753,1.9797,0.01
4,2.31,0.870622,1.04322,0.50537,0.297962,-1.71349,0.0658415,-0.605682,-2.33326,1.97998,0.01
4,2.32,0.873571,1.02597,0.506128,0.291899,-1.73644,0.08564,-0.606889,-2.25658,1.9796,0.01
4,2.33,0.87646,1.00849,0.507083,0.285825,-1.75861,0.105431,-0.607865,-2.17746,1.97855,0.01
4,2.34,0.879288,0.990797,0.508236,0.279742,-1.77998,0.125209,-0.608608,-2.09588,1.97683,0.01
4,2.35,0.882055,0.972894,0.509587,0.273654,-1.80052,0.144966,-0.609114,-2.01182,1.97444,0.01
4,2.36,0.884761,0.95479,0.511136,0.267561,-1.82021,0.164695,-0.609381,-1.92527,1.97135,0.01
4,2.37,0.887406,0.936493,0.512881,0.261467,-1.83902,0.18439,-0.609406,-1.83619,1.96757,0.01
4,2.38,0.88999,0.918012,0.514823,0.255374,-1.85692,0.204044,-0.609186,-1.74457,1.96309,0.01
4,2.39,0.892514,0.899357,0.516962,0.249284,-1.8739,0.22365,-0.608718,-1.65038,1.95791,0.01
4,2.4,0.894976,0.880538,0.519296,0.2432,-1.88992,0.2432,-0.608,-1.5536,1.952,0.01
4,2.41,0.897378,0.861562,0.521825,0.237125,-1.90496,0.262687,-0.607028,-1.45421,1.94537,0.01
4,2.42,0.899719,0.842442,0.52455,0.23106,-1.919,0.282105,-0.605801,-1.3522,1.93801,0.01
4,2.43,0.901999,0.823186,0.527467,0.225009,-1.932,0.301445,-0.604314,-1.24753,1.92991,0.01
4,2.44,0.904219,0.803805,0.530578,0.218975,-1.94394,0.320701,-0.602566,-1.14018,1.92106,0.01
4,2.45,0.906378,0.784311,0.533881,0.212959,-1.95479,0.339864,-0.600552,-1.03014,1.91145,0.01
4,2.46,0.908478,0.764713,0.537375,0.206965,-1.96453,0.358927,-0.598272,-0.917383,1.90109,0.01
4,2.47,0.910518,0.745024,0.541059,0.200995,-1.97313,0.377883,-0.595721,-0.801885,1.88995,0.01
4,2.48,0.912498,0.725255,0.544932,0.195051,-1.98056,0.396724,-0.592898,-0.683625,1.87804,0.01
4,2.49,0.914419,0.705417,0.548993,0.189137,-1.98679,0.415441,-0.589798,-0.562582,1.86534,0.01
4,2.5,0.916281,0.685523,0.553241,0.183256,-1.9918,0.434028,-0.58642,-0.438735,1.85185,0.01
4,2.51,0.918084,0.665585,0.557673,0.17741,-1.99556,0.452476,-0.58276,-0.31206,1.83756,0.01
4,2.52,0.919829,0.645616,0.56229,0.171602,-1.99803,0.470776,-0.578816,-0.182538,1.82246,0.01
4,2.53,0.921516,0.625629,0.567088,0.165835,-1.9992,0.488922,-0.574585,-0.0501449,1.80655,0.01
4,2.54,0.923146,0.605636,0.572068,0.160111,-1.99903,0.506905,-0.570064,0.0851395,1.78982,0.01
4,2.55,0.924719,0.585653,0.577226,0.154434,-1.99749,0.524716,-0.56525,0.223337,1.77225,0.01
4,2.56,0.926235,0.565691,0.582561,0.148807,-1.99455,0.542347,-0.560141,0.364471,1.75385,0.01
4,2.57,0.927695,0.545766,0.588072,0.143233,-1.99019,0.55979,-0.554733,0.508561,1.7346,0.01
4,2.58,0.9291,0.525892,0.593757,0.137714,-1.98437,0.577036,-0.549024,0.65563,1.7145,0.01
4,2.59,0.93045,0.506084,0.599612,0.132253,-1.97706,0.594077,-0.543011,0.805699,1.69353,0.01
4,2.6,0.931745,0.486356,0.605637,0.126854,-1.96824,0.610904,-0.536691,0.95879,1.6717,0.01
4,2.61,0.932987,0.466724,0.61183,0.12152,-1.95788,0.627508,-0.530062,1.11493,1.649,0.01
4,2.62,0.934176,0.447204,0.618187,0.116254,-1.94594,0.643881,-0.52312,1.27413,1.62541,0.01
4,2.63,0.935312,0.427811,0.624706,0.111059,-1.93239,0.660013,-0.515863,1.43641,1.60093,0.01
4,2.64,0.936397,0.408562,0.631386,0.105938,-1.9172,0.675896,-0.508288,1.60181,1.57555,0.01
4,2.65,0.937431,0.389472,0.638223,0.100894,-1.90034,0.691521,-0.500392,1.77034,1.54927,0.01
4,2.66,0.938415,0.37056,0.645216,0.0959312,-1.88178,0.706879,-0.492172,1.94202,1.52207,0.01
4,2.67,0.93935,0.351843,0.65236,0.0910519,-1.86149,0.72196,-0.483626,2.11687,1.49395,0.01
4,2.68,0.940237,0.333337,0.659654,0.0862597,-1.83943,0.736755,-0.47475,2.29492,1.46491,0.01
4,2.69,0.941076,0.31506,0.667094,0.081558,-1.81558,0.751255,-0.465543,2.47619,1.43493,0.01
4,2.7,0.941868,0.297031,0.674678,0.07695,-1.7899,0.76545,-0.456,2.6607,1.404,0.01
4,2.71,0.942615,0.279268,0.682402,0.0724391,-1.76235,0.779331,-0.44612,2.84847,1.37212,0.01
4,2.72,0.943317,0.26179,0.690264,0.0680287,-1.73292,0.792889,-0.435898,3.03952,1.33929,0.01
4,2.73,0.943976,0.244616,0.698259,0.0637223,-1.70155,0.806114,-0.425334,3.23388,1.30549,0.01
4,2.74,0.944592,0.227766,0.706385,0.0595232,-1.66823,0.818996,-0.414423,3.43156,1.27071,0.01
4,2.75,0.945167,0.211258,0.714638,0.055435,-1.63291,0.831525,-0.403164,3.63259,1.23495,0.01
4,2.76,0.945701,0.195114,0.723014,0.0514611,-1.59557,0.843692,-0.391552,3.83699,1.19821,0.01
4,2.77,0.946196,0.179354,0.73151,0.0476051,-1.55616,0.855486,-0.379586,4.04478,1.16047,0.01
4,2.78,0.946654,0.163998,0.740122,0.0438706,-1.51466,0.866897,-0.367262,4.25599,1.12172,0.01
4,2.79,0.947074,0.149068,0.748847,0.0402611,-1.47103,0.877917,-0.354578,4.47062,1.08196,0.01
4,2.8,0.947459,0.134585,0.757679,0.0367802,-1.42523,0.888533,-0.341531,4.68872,1.04119,0.01
4,2.81,0.94781,0.12057,0.766616,0.0334317,-1.37724,0.898737,-0.328118,4.9103,0.999382,0.01
4,2.82,0.948128,0.107047,0.775653,0.0302191,-1.32702,0.908518,-0.314336,5.13537,0.956544,0.01
4,2.83,0.948415,0.0940377,0.784785,0.0271462,-1.27452,0.917864,-0.300183,5.36397,0.912665,0.01
4,2.84,0.948672,0.0815645,0.794009,0.0242167,-1.21973,0.926767,-0.285655,5.59611,0.867736,0.01
4,2.85,0.9489,0.069651,0.803319,0.0214344,-1.16259,0.935216,-0.27075,5.83181,0.82175,0.01
4,2.86,0.949101,0.0583207,0.812711,0.018803,-1.10308,0.943199,-0.255465,6.0711,0.7747,0.01
4,2.87,0.949276,0.0475975,0.822181,0.0163263,-1.04116,0.950706,-0.239797,6.31401,0.726578,0.01
4,2.88,0.949428,0.0375057,0.831724,0.0140083,-0.976785,0.957727,-0.223744,6.56054,0.677376,0.01
4,2.89,0.949557,0.0280701,0.841334,0.0118528,-0.909932,0.96425,-0.207302,6.81072,0.627087,0.01
4,2.9,0.949666,0.0193155,0.851007,0.00986358,-0.840559,0.970265,-0.190469,7.06458,0.575704,0.01
4,2.91,0.949755,0.0112674,0.860738,0.0080447,-0.768628,0.97576,-0.173242,7.32213,0.523218,0.01
4,2.92,0.949827,0.00395157,0.870521,0.00640006,-0.694104,0.980725,-0.155618,7.5834,0.469623,0.01
4,2.93,0.949883,-0.0026059,0.88035,0.00493367,-0.616948,0.985149,-0.137594,7.84841,0.41491,0.01
4,2.94,0.949926,-0.00837849,0.890222,0.00364952,-0.537123,0.98902,-0.119168,8.11718,0.359072,0.01
4,2.95,0.949957,-0.0133393,0.900129,0.00255166,-0.454591,0.992327,-0.100336,8.38974,0.302102,0.01
4,2.96,0.949978,-0.0174612,0.910066,0.00164415,-0.369316,0.995058,-0.0810967,8.66609,0.243992,0.01
